Pako	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pako (1994).txt
Pako 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pako 2 (1995).txt
Paladin	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paladin (1988).pdf
Paladin II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paladin II (1992).pdf
Pallanda	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pallanda (1991).txt
Pandora Directive, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pandora Directive, The (1996).pdf
Panza Kick Boxing	en-gb,de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Panza Kick Boxing (1990).pdf
Panzer Battles	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Panzer Battles (1990).pdf
Panzer General	en	https://archive.org/download/Panzer_General/Panzer_General.pdf
Paperboy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paperboy (1988).pdf
Paperboy 2	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paperboy 2 (1991).pdf
Parawormer II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Parawormer II (1998).TXT
Paris Dakar 1990	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Paris Dakar 1990 (1990).pdf
Passengers on the Wind	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Passengers on the Wind (1989).pdf
Patrician, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Patrician, The (1992).pdf
Patrician, The	fr	http://lucasabandonware.free.fr/manuels/The Patrician.zip	filter=*Manuel*
Patriot	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Patriot (1993).PDF
Patriot Command	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Patriot Command (1992).txt
Patton Strikes Back - The Battle of the Bulge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Patton Strikes Back - The Battle of the Bulge (1991).pdf
Patton vs. Rommel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Patton vs. Rommel (1987).pdf
Pawn, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pawn, The (1986).pdf
PC Basket	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Basket (1993).pdf
PC Basket 2.0	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Basket 2.0 (1994).pdf
PC Basket 3.0	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Basket 3.0 (1995).pdf
PC Basket 4.5	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Basket 4.5 (1996).pdf
PC Futbol	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Futbol (1993).pdf
PC Futbol 3.0	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Futbol 3.0 (1994).PDF
PC Futbol 4.0	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Futbol 4.0 (1995).pdf
PC Futbol 5.0	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Futbol 5.0 (1996).pdf
PC Jigsaw	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Jigsaw (1988).txt
PC Seleccion Espanola de Futbol Eurocopa '96	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC Seleccion Espanola de Futbol Eurocopa '96 (1996).pdf
PC-Fender	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC-Fender (1989).txt
PC-Gammon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC-Gammon (1992).txt
PC-Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC-Man (1982).pdf
PC-Monopoly	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PC-Monopoly (1989).txt
PCTris	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PCTris (1996).txt
Pearl Harbor	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pearl Harbor (1988).txt
Peg Solitaire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Peg Solitaire (1990).txt
Penguin Tower	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Penguin Tower (1997).TXT
Pepper's Adventures in Time	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pepper's Adventures in Time (1993).pdf
Perfect Assassin	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Perfect Assassin (1997).pdf
Perfect Flight Deluxe - Great Britain	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Perfect Flight Deluxe - Great Britain (1998).pdf
Perfect General, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Perfect General, The (1991).pdf
Perry Mason - The Case of the Mandarin Murder	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Perry Mason - The Case of the Mandarin Murder (1986).pdf
Personal Nightmare	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Personal Nightmare (1989).pdf
Pete Rose Pennant Fever	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pete Rose Pennant Fever (1988).pdf
Pete Sampras Tennis 97	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pete Sampras Tennis 97 (1997).pdf
Peter Pan - A Story Painting Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Peter Pan - A Story Painting Adventure (1993).pdf
PGA Tour Golf	de	https://www.gamesdatabase.org/Media/SYSTEM/Microsoft_DOS/Manual/formated/PGA_Tour_Golf.pdf
PGA Tour Golf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PGA Tour Golf (1990).pdf
Phagefight	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phagefight (1992).DOC	format=txt
Phantasie	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phantasie (1987).pdf
Phantasie 3 - The Wrath of Nikademus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phantasie 3 - The Wrath of Nikademus (1988).pdf
Phantasm	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phantasm (1988).pdf
Phantasmagoria	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phantasmagoria (1995).pdf
Phantasmagoria 2 - A Puzzle of the Flesh	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phantasmagoria 2 - A Puzzle of the Flesh (1996).pdf
Pharaoh's Revenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pharaoh's Revenge (1988).pdf
Pharaoh's Tomb	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pharaoh's Tomb (1990).pdf
Philosopher's Quest	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Philosopher's Quest (1982).pdf
PHM Pegasus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PHM Pegasus (1988).pdf
Phoenix	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phoenix (2001).txt
Phylox	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Phylox (1992).txt
Pick 'n Pile	fr	http://lucasabandonware.free.fr/manuels/Pick'n Pile.txt
Pickle Wars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pickle Wars (1994).pdf
Pictionary - The Game of Quick Draw	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pictionary - The Game of Quick Draw (1989).pdf
Pike - Operacija Gromoverzhec	ru	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pike - Operacija Gromoverzhec (1996).pdf
Pinball Arcade	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Arcade (1994).pdf
Pinball Dreams	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Dreams (1992).pdf
Pinball Illusions	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Illusions (1995).pdf
Pinball Magic	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Magic (1990).pdf
Pinball Mania	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Mania (1995).pdf
Pinball Prelude	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinball Prelude (1996).pdf
Pinocle Games	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pinocle Games (1991).txt
Pipe Dream	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pipe Dream (1989).pdf
Pirate Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pirate Adventure (1978).pdf
Pirate Island, The	de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pirate Island, The (1998).pdf
Pirates! Gold	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pirates! Gold (1993).pdf
Pirates! Gold	fr	http://lucasabandonware.free.fr/manuels/Pirates Gold.pdf
Pit-Fighter	en-gb,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pit-Fighter (1991).pdf
Pitfall II - Lost Caverns	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pitfall II - Lost Caverns (1984).pdf
Pitstop II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pitstop II (1984).pdf
Pizza Tycoon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pizza Tycoon (1994).pdf
Plague - Maze of the Mind	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Plague - Maze of the Mind (1996).PDF
Plan 9 From Outer Space	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Plan 9 From Outer Space (1992).pdf
Planet of Lust	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Planet of Lust (1989).pdf
Planet of the Robots	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Planet of the Robots (1986).txt
Planet X3	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Planet X3 (2018).pdf
Planet's Edge - The Point of No Return	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Planet's Edge - The Point of No Return (1991).pdf
Planetfall	en	https://archive.org/download/game_manual_Planetfall/Planetfall.pdf
Platform Heels	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Platform Heels (1991).txt
Platoon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Platoon (1987).pdf
Plix	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Plix (1993).txt
Plundered Hearts	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Plundered Hearts (1987).pdf
Pocahontas	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pocahontas (1995).DOC
Pocket Rockets	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pocket Rockets (1989).pdf
Pole Position	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pole Position (1986).pdf
Pole Position II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pole Position II (1988).pdf
Police Quest 1 - In Pursuit of the Death Angel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest 1 - In Pursuit of the Death Angel (1987).pdf
Police Quest 1 - In Pursuit of the Death Angel VGA	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest 1 - In Pursuit of the Death Angel VGA (1990).pdf
Police Quest 2 - The Vengeance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest 2 - The Vengeance (1988).pdf
Police Quest 3 - The Kindred	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest 3 - The Kindred (1991).pdf
Police Quest 4 - Open Season	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest 4 - Open Season (1993).pdf
Police Quest SWAT	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Police Quest SWAT (1995).pdf
Politically Incorrect Adventures of Gewt Ningrich, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Politically Incorrect Adventures of Gewt Ningrich, The (1997).TXT
Pool of Radiance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pool of Radiance (1988).pdf
Pools of Darkness	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pools of Darkness (1991).pdf
Popeye 3 - WrestleCrazy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Popeye 3 - WrestleCrazy (1995).pdf
Populous	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Populous (1989).pdf
Populous II - Trials of the Olympian Gods	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Populous II - Trials of the Olympian Gods (1993).pdf
Populous II - Trials of the Olympian Gods	fr	http://lucasabandonware.free.fr/manuels/Populous 2.pdf
Porno Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Porno Adventure (1987).txt
Portal	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Portal (1986).pdf
Ports of Call	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ports of Call (1989).pdf
Power Dolls	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Power Dolls (1994).pdf
Power Drift	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Power Drift (1990).pdf
Power Drive	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Power Drive (1994).pdf
Power F1	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Power F1 (1997).pdf
PowerChess	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PowerChess (1989).txt
PowerMonger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/PowerMonger (1992).pdf
PowerMonger	fr	http://lucasabandonware.free.fr/manuels/Powermonger.pdf
Powerslave	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Powerslave (1996).pdf
Pray for Death	en-gb,de,es,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pray for Death (1996).pdf
Predator 2	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Predator 2 (1990).pdf
Prehistorik	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prehistorik (1991).pdf
Prehistorik	fr	http://lucasabandonware.free.fr/manuels/Prehistorik.txt
Prehistorik 2	en	http://lucasabandonware.free.fr/manuels/Prehistorik 2.txt
Prehistorik 2	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prehistorik 2 (1993).jpg
Premier Manager	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Premier Manager (1992).pdf
Premier Manager 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Premier Manager 2 (1993).pdf
Premier Manager 3	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Premier Manager 3 (1994).pdf
President Elect - 1988 Edition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/President Elect - 1988 Edition (1987).pdf
President is Missing, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/President is Missing, The (1988).PDF
Presumed Guilty	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Presumed Guilty (1989).pdf
Pride and Prejudice	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pride and Prejudice (1985).pdf
Prince	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prince (1989).pdf
Prince of Persia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prince of Persia (1990).pdf
Prince of Persia 2 - The Shadow and The Flame	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prince of Persia 2 - The Shadow and The Flame (1993).pdf
Prison Amok	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prison Amok (1997).txt
Prisoner	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prisoner (1988).txt
Prisoner of Ice	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prisoner of Ice (1995).pdf
Privateer 2 The Darkening	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Privateer 2 The Darkening (Special Edition) (1996).pdf
Pro Artillery	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pro Artillery (1991).txt
Pro Pinball - The Web	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pro Pinball - The Web (1995).pdf
Pro Pinball - Timeshock!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pro Pinball - Timeshock! (1997).pdf
Professional Underground League of Pain	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Professional Underground League of Pain (1997).pdf
Prohibition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prohibition (1987).pdf
Project Space Station	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Project Space Station (1987).pdf
Prophecy - The Fall of Trinadon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prophecy - The Fall of Trinadon (1989).pdf
Prophecy of the Shadow	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Prophecy of the Shadow (1992).pdf
Proton	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Proton (1987).txt
Przekleta Ziemia	pl	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Przekleta Ziemia (1998).pdf
Psi-5 Trading Company	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Psi-5 Trading Company (1986).pdf
Psycho	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Psycho (1988).pdf
Pub Pool	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Pub Pool (1987).pdf
Punisher, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Punisher, The (1990).pdf
Punisher, The - Eternity Disk	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Punisher, The - Eternity Disk (1990).pdf
